Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6992","Forest fires","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6992","Forest fires","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6992","Forest fires","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6992","Forest fires","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6992","Forest fires","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6992","Forest fires","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6992","Forest fires","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6992","Forest fires","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6992","Forest fires","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6992","Forest fires","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6992","Forest fires","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6992","Forest fires","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6992","Forest fires","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6992","Forest fires","2014","2014","3050","FAO TIER 1","kt","0.0041","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6992","Forest fires","2014","2014","3050","FAO TIER 1","kt","0.0004","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6992","Forest fires","2014","2014","3050","FAO TIER 1","kt","0.1148","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6992","Forest fires","2014","2014","3050","FAO TIER 1","kt","0.106","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2014","2014","3050","FAO TIER 1","kt","0.2208","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6992","Forest fires","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6992","Forest fires","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6992","Forest fires","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6992","Forest fires","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6992","Forest fires","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6992","Forest fires","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6992","Forest fires","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6992","Forest fires","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6992","Forest fires","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6992","Forest fires","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6992","Forest fires","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6992","Forest fires","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6992","Forest fires","2018","2018","3050","FAO TIER 1","kt","0.0265","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6992","Forest fires","2018","2018","3050","FAO TIER 1","kt","0.0024","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6992","Forest fires","2018","2018","3050","FAO TIER 1","kt","0.742","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6992","Forest fires","2018","2018","3050","FAO TIER 1","kt","0.636","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2018","2018","3050","FAO TIER 1","kt","1.378","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6992","Forest fires","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6992","Forest fires","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6992","Forest fires","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6992","Forest fires","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6992","Forest fires","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6992","Forest fires","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6992","Forest fires","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6992","Forest fires","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6992","Forest fires","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6992","Forest fires","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6992","Forest fires","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6992","Forest fires","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","45.6604","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","0.2885","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","12.3601","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","1278.4904","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","76.4628","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2010","2010","3050","FAO TIER 1","kt","1367.3134","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","45.7571","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","0.2906","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","12.4295","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","1281.1981","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","77.0172","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2011","2011","3050","FAO TIER 1","kt","1370.6448","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","45.4118","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","0.2902","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","12.4398","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","1271.5317","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","76.9109","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2012","2012","3050","FAO TIER 1","kt","1360.8825","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","45.5753","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","0.2936","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","12.4516","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","1276.1079","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","77.8024","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2013","2013","3050","FAO TIER 1","kt","1366.3619","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","45.1449","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","0.2931","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","12.4296","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","1264.0584","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","77.6617","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2014","2014","3050","FAO TIER 1","kt","1354.1497","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","45.2121","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","0.2948","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","12.3114","E","Estimated value",""
"GT","Emissions totals","578","Norway","724413","Emissions (CO2eq) from CH4 (AR5)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","1265.9385","E","Estimated value",""
"GT","Emissions totals","578","Norway","724313","Emissions (CO2eq) from N2O (AR5)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","78.1223","E","Estimated value",""
"GT","Emissions totals","578","Norway","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2015","2015","3050","FAO TIER 1","kt","1356.3722","E","Estimated value",""
"GT","Emissions totals","578","Norway","7225","Emissions (CH4)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","11.5736","E","Estimated value",""
"GT","Emissions totals","578","Norway","7230","Emissions (N2O)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","0.2964","E","Estimated value",""
"GT","Emissions totals","578","Norway","7273","Emissions (CO2)","6991","Agrifood Systems Waste Disposal","2016","2016","3050","FAO TIER 1","kt","12.2907","E","Estimated value",""
