Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21100","Employment in agriculture by status of employment, employees","3","Female","2013","2013","6199","Value","3023","Labour force survey","1000 No","6.38","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21100","Employment in agriculture by status of employment, employees","3","Female","2014","2014","6199","Value","3023","Labour force survey","1000 No","5.59","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21100","Employment in agriculture by status of employment, employees","3","Female","2015","2015","6199","Value","3023","Labour force survey","1000 No","4.21","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21100","Employment in agriculture by status of employment, employees","3","Female","2016","2016","6199","Value","3023","Labour force survey","1000 No","5.91","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21100","Employment in agriculture by status of employment, employees","3","Female","2017","2017","6199","Value","3023","Labour force survey","1000 No","6.65","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21100","Employment in agriculture by status of employment, employees","3","Female","2018","2018","6199","Value","3023","Labour force survey","1000 No","8.82","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21100","Employment in agriculture by status of employment, employees","3","Female","2019","2019","6199","Value","3023","Labour force survey","1000 No","8.08","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21100","Employment in agriculture by status of employment, employees","3","Female","2020","2020","6199","Value","3023","Labour force survey","1000 No","6.68","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21100","Employment in agriculture by status of employment, employees","3","Female","2021","2021","6199","Value","3023","Labour force survey","1000 No","7.7","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21100","Employment in agriculture by status of employment, employees","3","Female","2022","2022","6199","Value","3023","Labour force survey","1000 No","8.15","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21100","Employment in agriculture by status of employment, employees","3","Female","2023","2023","6199","Value","3023","Labour force survey","1000 No","11.97","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","1","Total","2010","2010","6199","Value","3023","Labour force survey","1000 No","39.14","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","1","Total","2011","2011","6199","Value","3023","Labour force survey","1000 No","38.69","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","1","Total","2012","2012","6199","Value","3023","Labour force survey","1000 No","33.02","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","1","Total","2013","2013","6199","Value","3023","Labour force survey","1000 No","33.59","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","1","Total","2014","2014","6199","Value","3023","Labour force survey","1000 No","34.68","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","1","Total","2015","2015","6199","Value","3023","Labour force survey","1000 No","32.86","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","1","Total","2016","2016","6199","Value","3023","Labour force survey","1000 No","26.95","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","1","Total","2017","2017","6199","Value","3023","Labour force survey","1000 No","30.33","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","1","Total","2018","2018","6199","Value","3023","Labour force survey","1000 No","26.92","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 No","24.12","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","1","Total","2020","2020","6199","Value","3023","Labour force survey","1000 No","26.4","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","1","Total","2021","2021","6199","Value","3023","Labour force survey","1000 No","30.07","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","1","Total","2022","2022","6199","Value","3023","Labour force survey","1000 No","24.63","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","1","Total","2023","2023","6199","Value","3023","Labour force survey","1000 No","23.51","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","2","Male","2010","2010","6199","Value","3023","Labour force survey","1000 No","32.31","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","2","Male","2011","2011","6199","Value","3023","Labour force survey","1000 No","29.59","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","2","Male","2012","2012","6199","Value","3023","Labour force survey","1000 No","27.63","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","2","Male","2013","2013","6199","Value","3023","Labour force survey","1000 No","27.2","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","2","Male","2014","2014","6199","Value","3023","Labour force survey","1000 No","28.18","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","2","Male","2015","2015","6199","Value","3023","Labour force survey","1000 No","25.92","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","2","Male","2016","2016","6199","Value","3023","Labour force survey","1000 No","21.82","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","2","Male","2017","2017","6199","Value","3023","Labour force survey","1000 No","24.48","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","2","Male","2018","2018","6199","Value","3023","Labour force survey","1000 No","21.57","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","2","Male","2019","2019","6199","Value","3023","Labour force survey","1000 No","18.7","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","2","Male","2020","2020","6199","Value","3023","Labour force survey","1000 No","20.85","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","2","Male","2021","2021","6199","Value","3023","Labour force survey","1000 No","24.23","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","2","Male","2022","2022","6199","Value","3023","Labour force survey","1000 No","20.91","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","2","Male","2023","2023","6199","Value","3023","Labour force survey","1000 No","20.63","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","3","Female","2010","2010","6199","Value","3023","Labour force survey","1000 No","6.83","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","3","Female","2011","2011","6199","Value","3023","Labour force survey","1000 No","9.1","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","3","Female","2012","2012","6199","Value","3023","Labour force survey","1000 No","5.39","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","3","Female","2013","2013","6199","Value","3023","Labour force survey","1000 No","6.39","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","3","Female","2014","2014","6199","Value","3023","Labour force survey","1000 No","6.5","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","3","Female","2015","2015","6199","Value","3023","Labour force survey","1000 No","6.94","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","3","Female","2016","2016","6199","Value","3023","Labour force survey","1000 No","5.13","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","3","Female","2017","2017","6199","Value","3023","Labour force survey","1000 No","5.85","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","3","Female","2018","2018","6199","Value","3023","Labour force survey","1000 No","5.35","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","3","Female","2019","2019","6199","Value","3023","Labour force survey","1000 No","5.42","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","3","Female","2020","2020","6199","Value","3023","Labour force survey","1000 No","5.55","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","3","Female","2021","2021","6199","Value","3023","Labour force survey","1000 No","5.84","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","3","Female","2022","2022","6199","Value","3023","Labour force survey","1000 No","3.72","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21107","Employment in agriculture by status of employment, self-employed","3","Female","2023","2023","6199","Value","3023","Labour force survey","1000 No","2.88","X","Figure from external organization","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","1","Total","2010","2010","6199","Value","3023","Labour force survey","1000 No","12.31","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","1","Total","2011","2011","6199","Value","3023","Labour force survey","1000 No","14.47","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","1","Total","2012","2012","6199","Value","3023","Labour force survey","1000 No","15.08","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","1","Total","2013","2013","6199","Value","3023","Labour force survey","1000 No","14.44","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","1","Total","2014","2014","6199","Value","3023","Labour force survey","1000 No","14.31","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","1","Total","2015","2015","6199","Value","3023","Labour force survey","1000 No","12.05","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","1","Total","2016","2016","6199","Value","3023","Labour force survey","1000 No","13.51","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","1","Total","2017","2017","6199","Value","3023","Labour force survey","1000 No","15.31","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","1","Total","2018","2018","6199","Value","3023","Labour force survey","1000 No","18.02","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 No","18.09","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","1","Total","2020","2020","6199","Value","3023","Labour force survey","1000 No","18.56","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","1","Total","2021","2021","6199","Value","3023","Labour force survey","1000 No","19.26","X","Figure from external organization","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","1","Total","2022","2022","6199","Value","3023","Labour force survey","1000 No","18.66","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","1","Total","2023","2023","6199","Value","3023","Labour force survey","1000 No","23.76","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","2","Male","2010","2010","6199","Value","3023","Labour force survey","1000 No","11.49","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","2","Male","2011","2011","6199","Value","3023","Labour force survey","1000 No","13.26","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","2","Male","2012","2012","6199","Value","3023","Labour force survey","1000 No","13.52","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","2","Male","2013","2013","6199","Value","3023","Labour force survey","1000 No","12.98","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","2","Male","2014","2014","6199","Value","3023","Labour force survey","1000 No","13.4","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","2","Male","2015","2015","6199","Value","3023","Labour force survey","1000 No","11.31","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","2","Male","2016","2016","6199","Value","3023","Labour force survey","1000 No","12.03","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","2","Male","2017","2017","6199","Value","3023","Labour force survey","1000 No","12.86","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","2","Male","2018","2018","6199","Value","3023","Labour force survey","1000 No","14.68","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","2","Male","2019","2019","6199","Value","3023","Labour force survey","1000 No","15.05","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","2","Male","2020","2020","6199","Value","3023","Labour force survey","1000 No","15.25","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","2","Male","2021","2021","6199","Value","3023","Labour force survey","1000 No","15.99","X","Figure from external organization","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","2","Male","2022","2022","6199","Value","3023","Labour force survey","1000 No","15.48","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","2","Male","2023","2023","6199","Value","3023","Labour force survey","1000 No","17.95","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","3","Female","2011","2011","6199","Value","3023","Labour force survey","1000 No","1.21","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","3","Female","2012","2012","6199","Value","3023","Labour force survey","1000 No","1.57","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","3","Female","2013","2013","6199","Value","3023","Labour force survey","1000 No","1.45","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","3","Female","2014","2014","6199","Value","3023","Labour force survey","1000 No","0.91","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","3","Female","2015","2015","6199","Value","3023","Labour force survey","1000 No","0.74","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","3","Female","2016","2016","6199","Value","3023","Labour force survey","1000 No","1.47","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21097","Employment in fishing and aquaculture","3","Female","2023","2023","6199","Value","3023","Labour force survey","1000 No","5.81","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","1","Total","2010","2010","6199","Value","3023","Labour force survey","1000 No","3.55","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","1","Total","2011","2011","6199","Value","3023","Labour force survey","1000 No","3.73","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","1","Total","2012","2012","6199","Value","3023","Labour force survey","1000 No","4.08","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","1","Total","2013","2013","6199","Value","3023","Labour force survey","1000 No","3.47","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","1","Total","2014","2014","6199","Value","3023","Labour force survey","1000 No","4.96","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","1","Total","2015","2015","6199","Value","3023","Labour force survey","1000 No","4.32","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","1","Total","2016","2016","6199","Value","3023","Labour force survey","1000 No","4.08","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","1","Total","2021","2021","6199","Value","3023","Labour force survey","1000 No","6.77","X","Figure from external organization","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","1","Total","2022","2022","6199","Value","3023","Labour force survey","1000 No","6.8","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","1","Total","2023","2023","6199","Value","3023","Labour force survey","1000 No","7.66","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","2","Male","2010","2010","6199","Value","3023","Labour force survey","1000 No","3.14","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","2","Male","2011","2011","6199","Value","3023","Labour force survey","1000 No","3.58","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","2","Male","2012","2012","6199","Value","3023","Labour force survey","1000 No","3.99","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","2","Male","2013","2013","6199","Value","3023","Labour force survey","1000 No","3.45","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","2","Male","2014","2014","6199","Value","3023","Labour force survey","1000 No","4.34","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","2","Male","2015","2015","6199","Value","3023","Labour force survey","1000 No","3.64","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","2","Male","2016","2016","6199","Value","3023","Labour force survey","1000 No","3.63","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","2","Male","2021","2021","6199","Value","3023","Labour force survey","1000 No","6.35","X","Figure from external organization","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","2","Male","2022","2022","6199","Value","3023","Labour force survey","1000 No","6.23","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","2","Male","2023","2023","6199","Value","3023","Labour force survey","1000 No","6.57","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","3","Female","2014","2014","6199","Value","3023","Labour force survey","1000 No","0.61","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21093","Employment in forestry and logging","3","Female","2015","2015","6199","Value","3023","Labour force survey","1000 No","0.68","X","Figure from external organization","Unreliable Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2010","2010","6199","Value","3023","Labour force survey","1000 No","47.83","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2011","2011","6199","Value","3023","Labour force survey","1000 No","41.82","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2012","2012","6199","Value","3023","Labour force survey","1000 No","38.34","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2013","2013","6199","Value","3023","Labour force survey","1000 No","39.35","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2014","2014","6199","Value","3023","Labour force survey","1000 No","39.65","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2015","2015","6199","Value","3023","Labour force survey","1000 No","36.59","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2016","2016","6199","Value","3023","Labour force survey","1000 No","37.37","X","Figure from external organization","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture and agrifood systems","578","Norway","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2017","2017","6199","Value","3023","Labour force survey","1000 No","34.74","X","Figure from external organization","Repository: Eurostat special tabulation"
