Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2018","2018","g/An","1422","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21121","Meat of chickens, fresh or chilled","2018","2018","t","89925","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2018","2018","1000 An","63243","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2019","2019","g/An","1430","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","98553","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2019","2019","1000 An","68936","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2020","2020","g/An","1448","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","98153","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2020","2020","1000 An","67804","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2021","2021","g/An","1461","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21121","Meat of chickens, fresh or chilled","2021","2021","t","106043","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2021","2021","1000 An","72604","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2022","2022","g/An","1460","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","105614","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2022","2022","1000 An","72329","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2023","2023","g/An","1489","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","107624","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2023","2023","1000 An","72271","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2010","2010","g/An","2734","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21122","Meat of ducks, fresh or chilled","2010","2010","t","421","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2010","2010","1000 An","154","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2011","2011","g/An","2767","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21122","Meat of ducks, fresh or chilled","2011","2011","t","523","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2011","2011","1000 An","189","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2012","2012","g/An","2822","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21122","Meat of ducks, fresh or chilled","2012","2012","t","254","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2012","2012","1000 An","90","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2013","2013","g/An","2502","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21122","Meat of ducks, fresh or chilled","2013","2013","t","593","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2013","2013","1000 An","237","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2014","2014","g/An","2442","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21122","Meat of ducks, fresh or chilled","2014","2014","t","740","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2014","2014","1000 An","303","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2015","2015","g/An","2483","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21122","Meat of ducks, fresh or chilled","2015","2015","t","735","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2015","2015","1000 An","296","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2016","2016","g/An","2417","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21122","Meat of ducks, fresh or chilled","2016","2016","t","701","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2016","2016","1000 An","290","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2017","2017","g/An","2523","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21122","Meat of ducks, fresh or chilled","2017","2017","t","699","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2017","2017","1000 An","277","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2018","2018","g/An","2337","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21122","Meat of ducks, fresh or chilled","2018","2018","t","638","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2018","2018","1000 An","273","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2019","2019","g/An","2352","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21122","Meat of ducks, fresh or chilled","2019","2019","t","661","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2019","2019","1000 An","281","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2020","2020","g/An","2446","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21122","Meat of ducks, fresh or chilled","2020","2020","t","697","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2020","2020","1000 An","285","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2021","2021","g/An","2432","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21122","Meat of ducks, fresh or chilled","2021","2021","t","586","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2021","2021","1000 An","241","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2022","2022","g/An","2406","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21122","Meat of ducks, fresh or chilled","2022","2022","t","835","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2022","2022","1000 An","347","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2023","2023","g/An","2411","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21122","Meat of ducks, fresh or chilled","2023","2023","t","897","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2023","2023","1000 An","372","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21123","Meat of geese, fresh or chilled","2019","2019","t","","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21123","Meat of geese, fresh or chilled","2020","2020","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21123","Meat of geese, fresh or chilled","2021","2021","t","12","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21123","Meat of geese, fresh or chilled","2022","2022","t","12","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21123","Meat of geese, fresh or chilled","2023","2023","t","13","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2010","2010","kg/An","13","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21116","Meat of goat, fresh or chilled","2010","2010","t","310","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2010","2010","An","24295","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2011","2011","kg/An","13","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21116","Meat of goat, fresh or chilled","2011","2011","t","256","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2011","2011","An","19889","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2012","2012","kg/An","14","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21116","Meat of goat, fresh or chilled","2012","2012","t","288","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2012","2012","An","20771","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2013","2013","kg/An","14","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21116","Meat of goat, fresh or chilled","2013","2013","t","342","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2013","2013","An","23630","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2014","2014","kg/An","14","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","t","290","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2014","2014","An","21398","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2015","2015","kg/An","12","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21116","Meat of goat, fresh or chilled","2015","2015","t","289","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2015","2015","An","24011","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2016","2016","kg/An","13","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21116","Meat of goat, fresh or chilled","2016","2016","t","301","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2016","2016","An","23820","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2017","2017","kg/An","12","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21116","Meat of goat, fresh or chilled","2017","2017","t","356","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2017","2017","An","28617","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2018","2018","kg/An","12","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21116","Meat of goat, fresh or chilled","2018","2018","t","355","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2018","2018","An","29165","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2019","2019","kg/An","12","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21116","Meat of goat, fresh or chilled","2019","2019","t","343","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2019","2019","An","27722","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2020","2020","kg/An","13","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21116","Meat of goat, fresh or chilled","2020","2020","t","349","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2020","2020","An","27777","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2021","2021","kg/An","13","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21116","Meat of goat, fresh or chilled","2021","2021","t","349","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2021","2021","An","27449","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2022","2022","kg/An","16","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21116","Meat of goat, fresh or chilled","2022","2022","t","339","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2022","2022","An","20900","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2023","2023","kg/An","12","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21116","Meat of goat, fresh or chilled","2023","2023","t","344","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2023","2023","An","27800","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21118.03","Meat of mules, fresh or chilled","2023","2023","t","0","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2010","2010","kg/An","85","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2010","2010","t","137566","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2010","2010","An","1627488","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2011","2011","kg/An","85","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2011","2011","t","139799","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2011","2011","An","1643417","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2012","2012","kg/An","82","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2012","2012","t","131559","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2012","2012","An","1599697","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2013","2013","kg/An","79","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2013","2013","t","127516","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2013","2013","An","1605477","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg/An","81","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","t","128820","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","An","1587993","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2015","2015","kg/An","84","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2015","2015","t","134669","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2015","2015","An","1604700","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2016","2016","kg/An","83","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2016","2016","t","137716","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2016","2016","An","1651378","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2017","2017","kg/An","83","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2017","2017","t","137250","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2017","2017","An","1648097","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2018","2018","kg/An","81","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2018","2018","t","137316","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2018","2018","An","1703823","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2019","2019","kg/An","81","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2019","2019","t","132242","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2019","2019","An","1625295","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2020","2020","kg/An","84","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2020","2020","t","131036","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2020","2020","An","1565906","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","kg/An","86","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","t","134172","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","An","1556930","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","kg/An","87","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","t","132606","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","An","1523500","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5417","Yield/Carcass Weight","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","kg/An","86","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","t","131163","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2023","2023","An","1528700","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2010","2010","g/An","1970","E","Estimated value",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2010","2010","t","113","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2010","2010","1000 An","57","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2011","2011","g/An","1970","E","Estimated value",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2011","2011","t","92","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2011","2011","1000 An","47","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2012","2012","g/An","1970","E","Estimated value",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2012","2012","t","71","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2012","2012","1000 An","36","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2013","2013","g/An","1970","E","Estimated value",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2013","2013","t","50","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2013","2013","1000 An","25","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2014","2014","g/An","1970","E","Estimated value",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2014","2014","t","43","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2014","2014","1000 An","22","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2015","2015","g/An","1970","E","Estimated value",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2015","2015","t","40","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2015","2015","1000 An","20","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2016","2016","g/An","1970","E","Estimated value",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2016","2016","t","38","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2016","2016","1000 An","19","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2017","2017","g/An","1970","E","Estimated value",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2017","2017","t","35","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2017","2017","1000 An","18","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2018","2018","g/An","1970","E","Estimated value",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2018","2018","t","32","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2018","2018","1000 An","16","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2019","2019","g/An","1970","E","Estimated value",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2019","2019","t","33","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2019","2019","1000 An","17","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2020","2020","g/An","1970","E","Estimated value",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2020","2020","t","32","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2020","2020","1000 An","16","I","Value 
imputed by a
receiving 
agency",""
"QCL","Crops and livestock products","578","Norway","5424","Yield/Carcass Weight","21114","Meat of rabbits and hares, fresh or chilled","2021","2021","g/An","1970","E","Estimated value",""
"QCL","Crops and livestock products","578","Norway","5510","Production","21114","Meat of rabbits and hares, fresh or chilled","2021","2021","t","32","A","Official figure",""
